ID,start,end,code,label/0/group,label/0/text,label/1/group,label/1/text,label/2/group,label/2/text,pos_x,pos_y
1035,2966.24,2986.24,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,37.9,58.1
1036,2968.64,2988.64,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,24.9,54.6
1037,2971.78,2991.78,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,2nd half,38.8,12.4
1038,2971.78,2991.78,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,13.5,33.7
1039,2971.78,2991.78,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,38.8,12.4
1040,2974.57,2994.57,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,66.2,55.6
1041,2974.57,2994.57,20. Mario Jurcevic,Team,NK Osijek,Action,Interceptions (in opp. half),Half,2nd half,66.2,55.6
1042,2974.57,2994.57,20. Mario Jurcevic,Team,NK Osijek,Action,Interceptions,Half,2nd half,66.2,55.6
1043,2978.37,2998.37,39. Damjan Bohar,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,93.7,51.6
1044,2978.37,2998.37,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,93.7,51.6
1045,2978.69,2998.69,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,9.7,19.6
1046,3006.06,3026.06,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,105.0,68.0
1047,3006.06,3026.06,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,105.0,68.0
1048,3006.82,3026.82,3. Stipo Markovic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,4.8,17.1
1049,3006.82,3026.82,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,100.2,50.9
1050,3006.82,3026.82,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Lost balls,Half,2nd half,100.2,50.9
1051,3010.04,3030.04,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,27.0,5.8
1052,3012.32,3032.32,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,2nd half,36.8,9.0
1053,3012.32,3032.32,7. Vedran Jugovic,Team,NK Osijek,Action,Tackles (Successful actions),Half,2nd half,68.2,59
1054,3012.32,3032.32,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,36.8,9.0
1055,3012.32,3032.32,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,2nd half,36.8,9.0
1056,3012.32,3032.32,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,36.8,9.0
1057,3012.32,3032.32,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,2nd half,68.2,59
1058,3015.59,3035.59,25. Marin Pilj,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,61,45.4
1059,3015.59,3035.59,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,44.0,22.6
1060,3015.59,3035.59,25. Marin Pilj,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,2nd half,61,45.4
1061,3015.59,3035.59,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,2nd half,44.0,22.6
1062,3015.59,3035.59,25. Marin Pilj,Team,NK Osijek,Action,Lost balls,Half,2nd half,61.0,45.4
1063,3016.29,3036.29,25. Marin Pilj,Team,NK Osijek,Action,Fouls,Half,2nd half,60.4,45.5
1064,3040.86,3060.86,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,56.3,25.9
1065,3045.48,3065.48,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,62.9,7.7
1066,3050.96,3070.96,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,66.4,6.1
1067,3052.64,3072.64,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,45.6,7.3
1068,3055.68,3075.68,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,34.3,30.5
1069,3060.17,3080.17,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,37.8,34.2
1070,3061.25,3081.25,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,49.6,35.8
1071,3065.19,3085.19,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,64.2,30.5
1072,3065.19,3085.19,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,75.7,51.4
1073,3066.7,3086.7,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Picking-ups,Half,2nd half,29.3,16.6
1074,3075.23,3095.23,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Crosses (accurate),Half,2nd half,99.0,7.6
1075,3075.23,3095.23,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,99.0,7.6
1076,3075.23,3095.23,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,99.0,7.6
1077,3076.42,3096.42,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (won),Half,2nd half,94.6,24.3
1078,3076.42,3096.42,36. Marko Dira,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,10.4,43.7
1079,3078.13,3098.13,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,2nd half,92.4,25.5
1080,3079.67,3099.67,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,86.0,24.0
1081,3079.67,3099.67,25. Marin Pilj,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,86.0,24.0
1082,3081.31,3101.31,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,2nd half,90.9,24.6
1083,3084.91,3104.91,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,2nd half,97.6,18.0
1084,3084.91,3104.91,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,97.6,18.0
1085,3084.91,3104.91,3. Stipo Markovic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,7.4,50
1086,3084.91,3104.91,3. Stipo Markovic,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,2nd half,7.4,50
1087,3125.13,3145.13,20. Mario Jurcevic,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,105.0,0.0
1088,3125.13,3145.13,20. Mario Jurcevic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,105.0,0.0
1089,3127.03,3147.03,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,0.9,33.6
1090,3157.7,3177.7,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,105.0,68.0
1091,3157.7,3177.7,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,105.0,68.0
1092,3159.07,3179.07,8. Oliver Petrak,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,2.1,24.6
1093,3159.07,3179.07,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,102.9,43.4
1094,3159.9,3179.9,20. Mario Jurcevic,Team,NK Osijek,Action,Challenges (won),Half,2nd half,97.7,40.4
1095,3159.9,3179.9,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,7.3,27.6
1096,3159.9,3179.9,20. Mario Jurcevic,Team,NK Osijek,Action,Lost balls,Half,2nd half,97.7,40.4
1097,3184.54,3204.54,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,4.5,28.3
1098,3187.48,3207.48,8. Oliver Petrak,Team,NK Lokomotiva,Action,Air challenges (won),Half,2nd half,50.9,32.0
1099,3187.48,3207.48,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,54.1,36
1100,3187.48,3207.48,8. Oliver Petrak,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,50.9,32.0
1101,3187.48,3207.48,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Air challenges (lost),Half,2nd half,54.1,36
1102,3187.71,3207.71,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Fouls,Half,2nd half,54.1,36.0
1103,3200.6,3220.6,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,50.3,44.5
1104,3204.1,3224.1,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,53.9,11.9
1105,3206.8,3226.8,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,66.0,1.4
1106,3208.27,3228.27,6. Ante Majstorovic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,18.0,47.5
1107,3208.27,3228.27,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,18.0,47.5
1108,3208.65,3228.65,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,81.8,20.4
1109,3208.65,3228.65,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,2nd half,81.8,20.4
1110,3208.65,3228.65,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,81.8,20.4
1111,3210.54,3230.54,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,78.8,19.2
1112,3210.54,3230.54,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes into the penalty box,Half,2nd half,78.8,19.2
1113,3210.54,3230.54,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,91.6,26.4
1114,3211.43,3231.43,22. Danijel Loncar,Team,NK Osijek,Action,Picking-ups,Half,2nd half,13.4,41.6
1115,3211.43,3231.43,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,13.4,41.6
1116,3219.94,3239.94,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,70.4,60.3
1117,3224.58,3244.58,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,91.2,52.9
1118,3224.58,3244.58,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,91.2,52.9
1119,3225.38,3245.38,25. Marin Pilj,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,90.6,48.0
1120,3225.38,3245.38,25. Marin Pilj,Team,NK Osijek,Action,Key passes (accurate),Half,2nd half,90.6,48.0
1121,3225.38,3245.38,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,90.6,48.0
1122,3227.21,3247.21,39. Damjan Bohar,Team,NK Osijek,Action,Key passes (accurate),Half,2nd half,96.0,47.9
1123,3227.21,3247.21,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,96.0,47.9
1124,3227.21,3247.21,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,96.0,47.9
1125,3227.69,3247.69,3. Stipo Markovic,Team,NK Lokomotiva,Action,Errors,Half,2nd half,8.7,28.0
1126,3227.9,3247.9,9. Ante Erceg,Team,NK Osijek,Action,Shots,Half,2nd half,94.8,40.3
1127,3227.9,3247.9,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Wide shot (Goalkeepers),Half,2nd half,10.2,27.7
1128,3227.9,3247.9,9. Ante Erceg,Team,NK Osijek,Action,Shot into the bar/post,Half,2nd half,94.8,40.3
1129,3232.93,3252.93,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Picking-ups,Half,2nd half,77.4,28.3
1130,3232.93,3252.93,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,2nd half,77.4,28.3
1131,3233.93,3253.93,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Shot on target,Half,2nd half,81.2,26.6
1132,3233.93,3253.93,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Supersaves,Half,2nd half,23.8,41.4
1133,3233.93,3253.93,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Shots,Half,2nd half,81.2,26.6
1134,3233.93,3253.93,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Shot on target (saved),Half,2nd half,23.8,41.4
1135,3273.32,3293.32,20. Mario Jurcevic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,105.0,68.0
1136,3273.32,3293.32,20. Mario Jurcevic,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,105.0,68.0
1137,3274.58,3294.58,3. Stipo Markovic,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,8.1,21.9
1138,3276.06,3296.06,7. Vedran Jugovic,Team,NK Osijek,Action,Shots,Half,2nd half,81.3,41.2
1139,3276.06,3296.06,7. Vedran Jugovic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,81.3,41.2
1140,3276.06,3296.06,7. Vedran Jugovic,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,2nd half,81.3,41.2
1141,3276.06,3296.06,8. Oliver Petrak,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,10.3,29.9
1142,3279.53,3299.53,20. Mario Jurcevic,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,92.9,60.3
1143,3279.53,3299.53,20. Mario Jurcevic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,92.9,60.3
1144,3279.53,3299.53,20. Mario Jurcevic,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,2nd half,92.9,60.3
1145,3279.53,3299.53,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,92.9,60.3
1146,3282.58,3302.58,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,98.8,49.3
1147,3282.58,3302.58,39. Damjan Bohar,Team,NK Osijek,Action,Key passes (accurate),Half,2nd half,98.8,49.3
1148,3282.58,3302.58,39. Damjan Bohar,Team,NK Osijek,Action,Passes into the penalty box,Half,2nd half,98.8,49.3
1149,3282.69,3302.69,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Errors,Half,2nd half,10.4,31.9
1150,3283.5,3303.5,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Wide shot (Goalkeepers),Half,2nd half,7.2,32.6
1151,3283.5,3303.5,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Shots,Half,2nd half,97.8,35.4
1152,3283.5,3303.5,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Wide shot,Half,2nd half,97.8,35.4
1153,3283.69,3303.69,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Errors,Half,2nd half,7.3,36.6
1154,3308.28,3328.28,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,5.9,37.6
1155,3311.59,3331.59,17. Indrit Tuci,Team,NK Lokomotiva,Action,Air challenges (lost),Half,2nd half,56.9,46.7
1156,3311.59,3331.59,7. Vedran Jugovic,Team,NK Osijek,Action,Air challenges (won),Half,2nd half,48.1,21.3
1157,3311.59,3331.59,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,2nd half,48.1,21.3
1158,3311.59,3331.59,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,56.9,46.7
1159,3311.59,3331.59,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,56.9,46.7
1160,3313.95,3333.95,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,54.8,22.0
1161,3316.23,3336.23,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,61.2,45.7
1162,3316.23,3336.23,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Dribbles (Successful actions),Half,2nd half,43.8,22.3
1163,3316.23,3336.23,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,2nd half,61.2,45.7
1164,3318.58,3338.58,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,43.9,29.2
1165,3323.32,3343.32,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,43.6,48.0
1166,3326.08,3346.08,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,57.8,66.7
1167,3327.89,3347.89,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,2nd half,75.8,53.9
1168,3330.04,3350.04,8. Oliver Petrak,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,32.3,23.5
1169,3330.04,3350.04,39. Damjan Bohar,Team,NK Osijek,Action,Dribbles (Successful actions),Half,2nd half,72.7,44.5
1170,3330.04,3350.04,8. Oliver Petrak,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,2nd half,32.3,23.5
1171,3331.88,3351.88,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,79.1,34.9
1172,3336.4,3356.4,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,2nd half,95.7,11.1
1173,3338.35,3358.35,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,81.5,17.9
1174,3338.96,3358.96,8. Oliver Petrak,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,21.2,45
1175,3338.96,3358.96,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (won),Half,2nd half,83.8,23.0
1176,3343.29,3363.29,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,79.2,19.0
1177,3390.86,3410.86,22. Danijel Loncar,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,42.7,13.0
1178,3392.4,3412.4,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,35.7,34.5
1179,3392.4,3412.4,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,35.7,34.5
1180,3393.32,3413.32,7. Vedran Jugovic,Team,NK Osijek,Action,Interceptions (in opp. half),Half,2nd half,55.8,33.4
1181,3393.32,3413.32,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,55.8,33.4
1182,3393.32,3413.32,7. Vedran Jugovic,Team,NK Osijek,Action,Interceptions,Half,2nd half,55.8,33.4
1183,3395.44,3415.44,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,57.4,39.8
1184,3398.46,3418.46,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,40.7,38.8
1185,3401.04,3421.04,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Lost balls,Half,2nd half,84.2,32.5
1186,3401.04,3421.04,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Offsides,Half,2nd half,84.2,32.5
1187,3416.47,3436.47,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,25.5,44.6
1188,3417.9,3437.9,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,38.1,31.2
1189,3421.58,3441.58,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,58.3,29.6
1190,3421.58,3441.58,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,32.8,7.6
1191,3423.99,3443.99,22. Danijel Loncar,Team,NK Osijek,Action,Picking-ups,Half,2nd half,46.7,38.4
1192,3425.32,3445.32,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,50.0,34.3
1193,3426.67,3446.67,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,40.7,35.5
1194,3426.67,3446.67,9. Ante Erceg,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,64.3,32.5
1195,3426.67,3446.67,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,40.7,35.5
1196,3428.6,3448.6,25. Marin Pilj,Team,NK Osijek,Action,Picking-ups,Half,2nd half,49.5,36.8
1197,3429.24,3449.24,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,49.1,31.3
1198,3430.93,3450.93,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,57.2,21.9
1199,3438.26,3458.26,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,30.2,35.2
1200,3439.49,3459.49,6. Ante Majstorovic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,34.1,46.0
1201,3439.49,3459.49,6. Ante Majstorovic,Team,NK Osijek,Action,Lost balls,Half,2nd half,94.7,60.6
1202,3444.64,3464.64,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,10.3,7.4
1203,3444.64,3464.64,26. Fran Karacic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,10.3,7.4
1204,3445.95,3465.95,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,4.8,20.9
1205,3448.22,3468.22,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,31.0,17.6
1206,3449.49,3469.49,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,36.3,12.7
1207,3449.49,3469.49,25. Marin Pilj,Team,NK Osijek,Action,Challenges (won),Half,2nd half,68.7,55.3
1208,3449.49,3469.49,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,36.3,12.7
1209,3449.49,3469.49,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,2nd half,36.3,12.7
1210,3462.02,3482.02,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,31.1,0.0
1211,3463.16,3483.16,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,34.0,3.4
1212,3466.5,3486.5,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,19.7,3.6
1213,3467.82,3487.82,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,6.5,22.3
1214,3470.25,3490.25,20. Mario Jurcevic,Team,NK Osijek,Action,Interceptions,Half,2nd half,68.4,63.1
1215,3470.25,3490.25,20. Mario Jurcevic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,68.4,63.1
1216,3470.25,3490.25,20. Mario Jurcevic,Team,NK Osijek,Action,Interceptions (in opp. half),Half,2nd half,68.4,63.1
1217,3471.9,3491.9,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,29.4,15.7
1218,3471.9,3491.9,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,29.4,15.7
1219,3474.33,3494.33,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,37.2,3.0
1220,3475.33,3495.33,26. Fran Karacic,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,67.1,19.6
1221,3475.33,3495.33,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,24.2,2.0
1222,3479.34,3499.34,6. Ante Majstorovic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,37.9,48.4
1223,3479.34,3499.34,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,37.9,48.4
1224,3481.38,3501.38,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,23.9,40.0
1225,3485.61,3505.61,6. Ante Majstorovic,Team,NK Osijek,Action,Lost balls,Half,2nd half,21.3,65.2
1226,3485.61,3505.61,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,21.3,65.2
1227,3485.61,3505.61,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,83.7,2.8
1228,3485.61,3505.61,17. Indrit Tuci,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,2nd half,83.7,2.8
1229,3485.61,3505.61,6. Ante Majstorovic,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,2nd half,21.3,65.2
1230,3485.61,3505.61,6. Ante Majstorovic,Team,NK Osijek,Action,Lost balls (in opp. half),Half,2nd half,21.3,65.2
1231,3527.44,3547.44,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,63.8,20.9
1232,3530.66,3550.66,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,47.3,18.9
1233,3533.13,3553.13,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,45.5,4.3
1234,3533.13,3553.13,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,84.9,7.1
1235,3537.36,3557.36,6. Ante Majstorovic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,20.1,60.9
1236,3537.36,3557.36,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,20.1,60.9
1237,3539.44,3559.44,9. Ante Erceg,Team,NK Osijek,Action,Lost balls,Half,2nd half,55.6,35.6
1238,3539.44,3559.44,9. Ante Erceg,Team,NK Osijek,Action,Bad ball control,Half,2nd half,55.6,35.6
1239,3541.73,3561.73,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,38.2,30.6
1240,3541.73,3561.73,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,38.2,30.6
1241,3543.48,3563.48,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,41.7,40.3
1242,3545.26,3565.26,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,60.0,46.3
1243,3549.67,3569.67,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,67.8,46.4
1244,3552.1,3572.1,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,62.3,44.7
1245,3553.43,3573.43,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,72.7,59.3
1246,3558.7,3578.7,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,92.2,58.3
1247,3558.7,3578.7,23. Moutir Chajia,Team,NK Lokomotiva,Action,Crosses (inaccurate),Half,2nd half,92.2,58.3
1248,3558.7,3578.7,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes into the penalty box,Half,2nd half,92.2,58.3
1249,3559.86,3579.86,22. Danijel Loncar,Team,NK Osijek,Action,Interceptions,Half,2nd half,8.1,31.8
1250,3578.84,3598.84,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,94.1,28.0
1251,3578.84,3598.84,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes into the penalty box,Half,2nd half,105.0,68.0
